imdb_title_id,companies
114111,Artista Filmi Oy
114112,Danmarks Radio (DR)
114113,The Samuel Goldwyn Company
114114,Rysher Entertainment
114115,Creativos Asociados de Radio y Televisión (CARTEL)
114118,Agencja Produkcji Filmowej
114119,Miracin
114121,FilmTeknik
114122,Cicada Films
114125,Triad Studios
114126,Golden Harvest Company
114129,Cecile Films
114131,Fine Line Features
114134,Centurion
114142,Playboy Entertainment Group
114146,Bloody Mary Productions
114148,Walt Disney Pictures
114149,Goodtimes Entertainment
114151,New Line Cinema
114168,Caravan Pictures
114170,Bergman Lustig Productions
114175,Anil Kapoor Productions
114178,Assotsiatsiya Molodykh Kinematografistov
114193,Blue Ridge Entertainment
114194,First Look International
114196,Metrodome Films
114198,Agencja Produkcji Filmowej
114204,Agencja Produkcji Filmowej
114210,Hollywood Pictures
114212,Filmes do Equador
114214,TriStar Pictures
114216,Kick Film
114219,Antenna TV
114222,Capstone Pictures
114224,PM Entertainment Group
114226,Chako Films International
114227,M6 Films
114228,Filmline International
114230,Maruti International
114231,Eagle Films
114234,Jhamu Sughand Productions
114240,Pioneer Pictures Corporation
114241,Playhouse International Pictures
114243,
114244,SC Entertainment International
114246,Red Ribbon Productions
114266,Compagnie Eric Rohmer (CER)
114267,Royal Film
114272,Avenue Pictures
114277,Lolafilms
114279,Mayfair Entertainment International
114287,United Artists
114294,Massfilm
114296,Hollywood Pictures
114303,Union Générale Cinématographique (UGC)
114305,Cineplex Odeon Films
114306,Republic Pictures (II)
114307,129 Productions
114310,Farabi Cinema Foundation
114312,Farabi Cinema Foundation
114313,Domino Film & Television International
114317,D.M.S. Films
114319,Constellation Entertainment
114321,Kremlin Films
114323,American Playhouse Theatrical Films
114334,Suburban Tempe Company
114339,Conquistador Entertainment
114340,August Entertainment
114345,Allied Stars Ltd.
114349,Les Films de l'Arlequin
114354,B.A. Filmproduktion
114364,Team Okuyama
114366,
114367,Triumph Films
114368,Cecchi Gori Group Tiger Cinematografica
114369,Cecchi Gori Pictures
114371,Autumn Pictures
114374,Banfilm
114375,
114386,Medusa Film
114387,Alpha Films International
114388,Columbia Pictures
114394,Castel Films
114397,Metro-Goldwyn-Mayer (MGM)
114413,Hyôgen-sha
114420,Fonds Film in Vlaanderen
114424,Chang Hong Channel Film & Video
114426,Excellent Film
114429,Mosfilm
114432,Adelson-Baumgarten Productions
114433,ANA Productions
114436,Carolco Pictures
114437,Golden Sun Entertainment
114440,Central Motion Pictures
114443,Det Danske Filminstitut
114447,Cross Creek Productions
114448,First National Funding Corporation
114455,Contact Organisation
114457,
114461,Budapest Filmstúdió
114462,Concorde-New Horizons
114464,Ski Nuts Productions
114465,Active Entertainment
114466,5 Kidd Productions
114474,Billy MacKinnon
114478,Miramax
114485,Televicine S.A. de C.V.
114489,Motion Picture Corporation of America (MPCA)
114494,Canal+
114496,Hawn / Sylbert Movie Company
114502,Terra Film Produktion
114508,Metro-Goldwyn-Mayer (MGM)
114510,
114523,Buena Vista Pictures
114533,Saban Entertainment
114534,Butcher's Run Films
114536,Chicago Pacific Entertainment
114550,British Broadcasting Corporation (BBC)
114554,
114556,Loco Motion Pictures Inc.
114558,Lightstorm Entertainment
114563,Capcom Entertainment
114564,Jungle Law Productions Ltd.
114568,Concorde-New Horizons
114571,Paramount Pictures
114576,Universal Pictures
114577,Corsan
114581,Kinotar
114582,Seasonal Film Corporation
114592,Concrete Films
114594,Cineville
114608,Tales From The Crypt Holdings
114609,40 Acres & A Mule Filmworks
114612,MP Agency
114614,Image Comics
114615,Suresh Productions
114616,Independent Television Service (ITVS)
114622,Warner Bros.
114623,Shooting Star Filmcompany BV
114626,Syrena Entertainment Group
114648,Optix Digital Pictures
114649,Amritraj / Stevens Entertainment
114651,Animatógrafo Cinema e Video
114658,J&M Entertainment
114660,Miramax
114663,Rysher Entertainment
114666,Hollywood Pictures
114671,BIM Distribuzione
114676,Digital Magic
114681,Columbia Pictures
114682,Universal Pictures
114683,PM Entertainment Group
114687,
114689,AC Create
114690,Kaijyu Theater
114694,Broadway Pictures
114697,Live Entertainment
114701,Ariel Film
114702,FIT Productions
114709,Pixar Animation Studios
114726,
114727,Motion Picture Corporation of America (MPCA)
114732,Canal+
114733,Troma Entertainment
114737,Gaumont
114743,Avalon Films
114746,Universal Pictures
114751,Concorde-New Horizons
114752,PM Entertainment Group
114753,Miramax
114766,Danmarks Radio (DR)
114774,Nomad Films
114775,Canal+
114780,PM Entertainment Group
114781,Warner Bros.
114783,Norton Currie Productions
114784,Periscope Pictures
114787,CiBy 2000
114788,Populist Pictures
114790,Union Générale Cinématographique (UGC)
114798,Hollywood Pictures
114808,Cecchi Gori Group Tiger Cinematografica
114812,Arte France Cinéma
114814,PolyGram Filmed Entertainment
114820,Filmauro
114824,Austin Film Group
114825,Eddie Murphy Productions
114829,Moviola Film och Television AB
114844,Cecchi Gori Group Tiger Cinematografica
114846,British Screen Productions
114851,Justin Pictures
114852,Universal Pictures
114857,Paramount Pictures
114861,Det Danske Filminstitut
114863,Greek Film Center
114864,Black Forest Films
114866,Applause Films
114872,Image Organization
114885,Twentieth Century Fox
114887,Twentieth Century Fox
114888,Savoy Pictures
114892,Atlantis Films
114898,Universal Pictures
114906,Suburban Pictures
114916,Alliance Communications Corporation
114917,Guild
114918,
114924,Hollywood Pictures
114928,A Band Apart
114929,Concorde-New Horizons
114934,Agency for Film Production
114936,Genre Films
114938,The Zanuck Company
114948,Leucadia Film Corporation
114952,Iwerks Entertainment
114957,Fries/Schultz Film Group
114988,Allegro Films
114991,Cosmopolitan Film Productions
114994,Lumière
114996,Xi'an Film Studio
115005,Good Machine
115006,
115007,Chang Hong Channel Film & Video
115009,NH Studioz
115012,Alpha Films
115016,Mandarin Films Distribution
115019,Durgaa Films
115023,Medyapim
115028,Shu Kei's Creative Workshop Ltd.
115030,Filmline International (Young Classics) Inc.
115033,Bavaria Film and Television Fund
115040,Artcam International
115042,Ramesh Sippy Enterprises
115053,Chang Hong Channel Film & Video
115059,Digital Film
115062,Hess/Kallberg Productions
115067,Grote Broer Filmwerken CV
115071,Agat Films & Cie
115073,Cinema Art
115079,Actes et Octobre Production
115431,Kouwa International
115433,Walt Disney Pictures
115434,DEM Film
115438,Rysher Entertainment
115446,
115448,Babelsberg Film
115462,Canal+ España
115466,Instituto Português da Arte Cinematográfica e Audiovisual (IPACA)
115468,Canal+ España
115471,Filmwerks
115472,New Line Cinema
115478,Filmtre
115479,Jean Vigo International
115484,Neha Films
115485,Golden Harvest Entertainment
115487,Asegarce Zinema
115493,Castle Rock Entertainment
115500,Castel Film Romania
115506,American Interactive Pictures
115509,MGM Family Entertainment
115511,Nam Yin Production Company
115522,
115524,Blutopia Pictures
115526,
115530,Capitol Films
115531,Canned Pictures Inc.
115536,Bocaboca Producciones
115544,
115549,Les Productions Lazennec
115561,Cecchi Gori Group Tiger Cinematografica
115563,Producciones A.S.H. Films S.A.
115564,Duca Film
115567,Katharina
115568,Neha-Mad Combines
115571,Live Entertainment
115577,Domino Film
115584,Norstar Entertainment
115587,Blackstone Pictures AB
115591,Majestic Films International
115597,
115600,Azucar Films
115604,
115610,Morgan Creek Entertainment
115615,Inca Films S.A.
115616,Prakash Mehra Productions
115618,Amsell Entertainment
115624,Polygram Filmed Entertainment
115625,Cecchi Gori Group Tiger Cinematografica
115632,Eleventh Street Production
115633,Out of Carolina Productions
115638,Téléma
115639,Miramax
115640,Channel Four Films
115641,Paramount Pictures
115644,Juno Pix
115645,Caravan Pictures
115647,Orion Pictures
115650,Les Films Alain Sarde
115655,Icelandic Film
115658,Canal+
115665,Jeong Myeong Films
115669,Shaw Brothers
115671,Les Films de la Reine Blanche
115675,Millennium Films
115676,Morgan Creek Entertainment
115678,Rysher Entertainment
115680,Zeta Entertainment
115683,Metro-Goldwyn-Mayer (MGM)
115684,Cabin Fever Entertainment
115685,United Artists
115693,Distant Horizon
115696,Concorde-New Horizons
115697,Broadway Pictures
115701,Cruel Stories Inc.
115702,Bergen
115709,Hit Entertainment
115710,Recorded Picture Company (RPC)
115711,
115715,Independent Television Service (ITVS)
115721,
115723,Axis Films International
115725,New Regency Pictures
115726,M.I.T. Studio
115727,Molecular Films
115730,Kadr Film
115734,Columbia Pictures
115735,Les Cinémas de la Zone
115736,Dino De Laurentiis Company
115738,Lakeshore Entertainment
115741,Essex Features
115742,Interscope Communications
115744,Channel Four Films
115747,Century Film Partners Inc.
115751,ARTE
115754,Eureka Pictures
115755,Pierre Grise Productions
115756,Bayside Pictures
115759,Twentieth Century Fox
115760,Village Roadshow Pictures
115762,
115766,Cromwell Productions Ltd.
115770,Isle of Man Film Commission
115771,Horsy Productions
115772,Academy
115773,Staccato Films
115775,RKA Cinema Creations
115781,Clipsal Films
115783,Universal Pictures
115793,Aurum
115794,Star Line TV Productions S.L.
115797,Banana Films
115798,Columbia Pictures
115801,BMG Independents
115813,Campfire LLC
115814,Transatlantic Films
115818,
115819,Avenging Conscience
115822,Canal+
115823,Canal+
115832,Alta Films
115834,Concorde-New Horizons
115836,Regency Enterprises
115837,New Line Cinema
115847,Cinehaus
115849,Alexandros Film
115850,Lolafilms
115851,Caravan Pictures
115855,Taehung Pictures
115856,Vertigo
115857,3 Arts Entertainment
115858,Tapestry Films
115861,International Media Group
115862,Universal Pictures
115864,
115865,Initial Entertainment Group (IEG)
115880,Plainview Pictures
115886,Australian Asset Securities Limited
115887,
115895,Centre National du Cinéma et de l'Image Animée
115899,
115900,Madragoa Filmes
115907,Castle Rock Entertainment
115909,Israeli Film Fund
115916,Ridgewood Associates
115920,Gemini Films
115925,Stark Productions
115926,Canal+
115927,Universal Pictures
115928,France 2 Cinéma
115929,Empório de Cinema
115930,Canal+ España
115931,Alia Film
115940,Canal+
115945,Nordisk Film
115946,Playboy Entertainment Group
115950,Carbo Films
115951,Australian Film Finance Corporation (AFFC)
115953,Overseas FilmGroup
115956,Fox 2000 Pictures
115960,Cinequest Films
115961,Leucadia Film Corporation
115963,Columbia Pictures
115964,Alliance Communications Corporation
115970,Iterfilm
115973,La Sept Cinéma
115976,Arts Council of England
115981,Pavlic-Raimondi Pictures
115986,Bad Bird Productions
115988,Twentieth Century Fox
115992,Rodeo Film
115994,A Band Apart
115996,Polish TV
115999,Casa de Produção
116000,Walt Disney Pictures
116001,Cinema City Motion Picture
116003,Image Organization
116005,Dong-a Exports Co. Ltd.
116014,Win's Entertainment Ltd.
116015,Nikkatsu
116016,Millennium Films
116024,Shree Shiv Bhakti Films
116026,PM Entertainment Group
116030,EGM Film International
116031,A-Pix Entertainment
116032,AGATE Films
116035,NH Studioz
116036,
116038,Dansk Novellefilm
116039,Malibu Bay Films
116040,Universal Pictures
116041,Alliance Communications Corporation
116046,Cinetel Films
116047,
116048,Blackwatch Communications
116050,
116055,21st Century Film Corporation
116059,Rysher Entertainment
116064,"Baby Dica, INC."
116069,Barbes Films Compagnie
116070,Charlie Guidance Productions
116074,Castel Film Romania
116075,Image Organization
116081,Program 33
116084,Erato Films
116086,Artear
116091,Les Films Alain Sarde
116095,ABC Productions
116102,British Broadcasting Corporation (BBC)
116106,Glut Mullen Production
116111,
116116,Icelandic Film
116126,Island Pictures
116130,Twentieth Century Fox
116135,Chang Hong Channel Film & Video
116136,Universal Pictures
116138,Aaron Gustafson
116141,Dream for an Insomniac
116142,Twilight Movies
116146,Village Idiot Playhouse Productions
116147,Overseas FilmGroup
116149,SVT Drama
116151,Joe Wizan/Todd Black
116153,NH Studioz
116160,E=mc² Productions Limited
116163,Jing's Production
116164,Bayerischer Rundfunk (BR)
116165,Longview Entertainment
116167,Bluehawk Films
116168,Permut Presentations
116169,
116170,Canal+
116178,GAGA
116182,Cabin Fever Entertainment
116190,Ere Kokkonen
116191,Miramax
116192,Walden Woods Film Company Ltd.
116193,Canal+ España
116198,Paris New York Production
116206,MP Productions
116208,Thomas Wilkening Filmgesellschaft
116209,Miramax
116212,Paulist Pictures
116213,Kopelson Entertainment
116222,Hétföi Mühely
116225,Paramount Pictures
116228,Les productions Castor & Pollux Inc.
116231,Artcam International
116238,Aleph Producciones S.A.
116240,Rysher Entertainment
116242,Miramax
116245,Big Sister Production
116247,Action Film AB
116250,Hollywood Pictures
116253,Warner Bros.
116257,Exit In Red Productions
116259,Castle Rock Entertainment
116260,Paramount Pictures
116261,Minnow Pictures
116269,Miramax
116271,CiBy 2000
116274,Albares Production
116275,United Artists
116277,TriStar Pictures
116279,Cecchi Gori Group Tiger Cinematografica
116280,Gaumont International
116281,Castle Hill Productions
116282,PolyGram Filmed Entertainment
116284,Mediaset
116287,Imagine Entertainment
116288,ASA Film Produktion ApS
116289,Fine Line Features
116293,Mindy Affrime
116294,Surrender Cinema
116295,Shanghai Film Studios
116296,Cecchi Gori Group Tiger Cinematografica
116297,Duea Film
116300,Gemini Films
116306,
116308,Trial by Fire Films Inc.
116311,Caravan Pictures
116312,Media Asia Group
116313,Paramount Pictures
116315,Long Black Productions
116320,Metro-Goldwyn-Mayer (MGM)
116322,Universal Pictures
116323,Mon Frere Motion Pictures
116324,Miramax
116325,Hibiscus Films
116329,Columbia Pictures
116330,Boulevard Films
116331,Ace Pictures
116332,Castle Rock Entertainment
116334,Avventura Films
116338,Big Daddy Productions
116341,Turner Home Entertainment
116346,Plot Films S.L.
116350,Filmograph
116352,3vision
116353,Chestnut Hill Productions
116356,Malofilm Communications Inc.
116361,The Kushner-Locke Company
116365,Universal Pictures
116367,Dimension Films
116371,Troma Entertainment
116378,October Films
116379,Channel Four Films
116384,MK2 Productions
116391,
116404,Columbia Pictures
116405,Price
116407,Santoshi Productions
116409,Constellation Entertainment
116410,Castle Rock Entertainment
116414,Fox Searchlight Pictures
116418,Boomer Pictures
116420,Motion Picture Corporation of America (MPCA)
116421,Warner Bros.
116422,Weiny Bro Prods.
116426,Star Overseas
116436,Eisei Gekijo
116439,East-West Film Partners
116442,Cappa Production
116445,Centre Européen Cinématographique Rhône-Alpes
116446,The Kushner-Locke Company
116448,Atman Entertainment
116449,A Vicious Circle
116455,Golden Harvest Company
116456,Art Top Movie Productions Ltd.
116457,NB Produções
116462,Golden Harvest Company
116465,Filmstiftung Nordrhein-Westfalen
116468,Magic Média
116477,Castle Rock Entertainment
116480,Nordisk Film
116483,Universal Pictures
116488,Terminal City Pictures
116492,MAHIR
116493,Paramount Pictures
116494,Memfis Film
116503,Full Moon Entertainment
116506,Cabin Fever Entertainment
116508,PVM Entertainment
116511,Beijing Youth Film Studio
116514,Dimension Films
116515,Japan Satellite Broadcasting (JBS)
116516,
116520,Agepro Cinéma
116531,TriStar Pictures
116534,PIA
116538,Slough Pond
116547,Hazelwood Films
116552,Walt Disney Pictures
116554,Cinépix
116555,Les Films 13
116557,Korona Film
116563,Cheil Communications
116564,
116565,Pratt Films
116571,Metro-Goldwyn-Mayer (MGM)
116573,Concorde-New Horizons
116575,Grand March Movie Production Company Ltd.
116576,Amuse
116577,Big River Pictures
116581,Canal+
116583,Walt Disney Animation Studios
116584,Mystique Films Inc.
116587,Dangerous to Know Swell Co.
116592,Canal+
116594,Playhouse International Pictures
116601,GreeneStreet Films
116604,
116606,Motion Picture Corporation of America (MPCA)
116611,Royal Oaks Entertainment Inc.
116612,Caracol Televisión
116616,Golden Harvest Company
116617,Novyj Odeon
116621,Dimitri Villard Productions
116629,Twentieth Century Fox
116630,Jhamu Sughand Productions
116631,Channel Four Films
116635,First Look International
116643,Fox Searchlight Pictures
116646,Alterian
116648,Senator Film Produktion
116650,Dacia Films
116651,Hager Moss Film
116654,New Line Cinema
116661,Kelli Herd Film Company Inc.
116669,Hollywood Pictures
116672,Brosfilm
116675,City Block Productions
116676,Gaumont International
116681,Filmkameratene A/S
116683,Walt Disney Pictures
116684,Cineritino S.r.L.
116692,ARTE
116695,TriStar Pictures
116696,Danmarks Radio (DR)
116703,Image Network
116704,Golden Harvest Company
116705,1492 Pictures
116707,Geffen Pictures
116708,Accent Two
116714,Bandeira Entertainment
116717,Seppä Callahanin Filmimaailma Oy
116720,Cinémaginaire Inc.
116722,British Broadcasting Corporation (BBC)
116723,EGM Film International
116725,Sandrews
116726,Saptarishi Films
116727,Royal Oaks Entertainment Inc.
116728,A. Film Eesti
116729,Graniet Film BV
116731,Columbia Pictures
116732,Entertainment Today
116736,FilmTeknik
116737,Shogun Films
116739,Adria Film
116741,Svensk Filmindustri (SF)
116742,Neue Deutsche Filmgesellschaft (NDF)
116743,NDF International
116745,CiBy 2000
116746,Kazakhfilm Studios
116747,Lux Films
116748,NH Studioz
116751,Vega Film
116752,Sputnik
116754,Karavan
116756,Interscope Communications
116762,Empire Pictures
116763,Polygram Filmed Entertainment
116767,Bandai Visual Company
116768,Paramount Pictures
116769,Civic Producciones S.L.
116770,Lolafilms
116771,ICON Entertainment Media
116772,Paragon Pictures (II)
116778,Rysher Entertainment
116779,Digital Media Lab
116783,Boneyard Film Company Inc.
116785,Amuse
116790,Biograf Jan Sverak
116791,Ascot Film
116794,
116796,
116798,
116814,
116820,Long Shong Pictures
116823,United Artists Pictures
116827,Touchstone Pictures
116828,Blueline Productions
116830,New Line Cinema
116833,Nordisk Film
116834,One Mind Productions
116839,New Line Cinema
116844,Ivan Fila Filmproduktion
116845,BMG Independents
116848,Showtime Networks
116851,Farabi Cinema Foundation
116852,Cima Film Center
116860,Cobra Film Department
116867,Movit Ltd.
116882,Triptych Media
116883,Sonet Film AB
116887,Etalon Film
116890,Devin Entertainment
116897,Le Monde Entertainment
116898,S.K. Film Enterprises
116905,Columbia Pictures
116908,New Line Cinema
116915,ASA Film Produktion ApS
116916,Alpine Pictures
116922,CiBy 2000
116928,Cinema 7
116930,Australian Film Finance Corporation (AFFC)
116931,Beyond Films
116932,Alicéléo
116934,Legacy
116941,Kinotuotanto
116942,Globe Film
116950,Pan Pictures
116951,Magick Films
116953,Bruin Grip Services
116956,Cinetopia Productions
116959,Bibi Productions
116962,AtomFilms
116967,Alta Films
116976,Image Organization
116977,Millennium Films
116985,Pope Productions
116989,ArtCam
116990,Cecchi Gori Group Tiger Cinematografica
116995,AFRA Film Enterprises
116996,Tim Burton Productions
116999,Scott Rudin Productions
117001,
117002,NFH Productions
117003,Cinépix Film Properties (CFP)
117005,Royal Oaks Entertainment Inc.
117007,Perseverance Inc.
117008,TriStar Pictures
117011,Columbia Pictures
117015,Gemini Film
117021,Showtime Networks
117025,Injosho Films LLC
117030,
117036,Compact
117038,Turner Pictures (I)
117039,Warner Bros.
117041,Playboy Entertainment Group
117043,Arts Council of England
117050,Les Films du Rivage
117053,Skyline Entertainment Partners
117056,Rooz Film
117057,TriStar Pictures
117060,Paramount Pictures
117066,Ceská Televize
117069,Universidad del Cine
117070,
117071,Metro-Goldwyn-Mayer (MGM)
117072,Sanqueen Limited
117073,Canal+
117076,K.G. Productions
117077,De Warrenne Pictures
117078,Kulturtuben
117083,Europa 7 Filme
117089,Toho Pictures
117091,Paramount Pictures
117093,Fine Line Features
117096,Moving Target Film Productions Ltd.
117099,Sapna Arts
117101,Hayes McElroy
117102,Mandeville Films
117104,TriStar Pictures
117106,Antena 3 Televisión
117107,Largo Entertainment
117108,Columbia Pictures
117110,Walt Disney Pictures
117117,Sentana Filmproduktion
117119,Peters Entertainment
117124,Cinemotion Twenty-First Inc.
117128,Best Brains
117130,Canal+ España
117131,Canal+ España
117135,Boje Buck Produktion
117140,Det Danske Filminstitut
117142,
117143,ARTE
117145,Kontraproduktion AG
117148,Spede-Tuotanto Oy
117149,
117151,3H Films
117155,Zentropa Entertainments
117157,Just Ducky Productions
117161,
117165,Trimark Pictures
117167,Mighty Reel Productions
117169,Distant Justice Joint Venture
117172,Cobalt Films
117177,Castle Hill Productions
117185,Eurolux Produzione S.r.l.
117187,Audifilm
117188,Norstar Entertainment
117193,Overseas FilmGroup
117194,Orenda Films
117198,Agencja Produkcji Filmowej
117202,Fine Line Features
117204,Hodafilm
117212,Hippie AB
117214,MK2 Productions
117215,Warner Bros.
117217,Image Organization
117218,Imagine Entertainment
117220,Victoria Film
117221,Canal+
117223,Full Moon Entertainment
117226,First Corps Endeavors
117238,Filmwerks
117242,Concept Link Productions
117245,Per Holst Filmproduktion
117247,Fox 2000 Pictures
117258,Organ Vital
117260,Po' Boy Productions
117264,Ravina Produções
117273,Bindweed Soundvision
117275,East & West Productions
117280,Americana Images
117283,Miramax
117284,Playhouse International Pictures
117285,Clemi Cinematografica
117286,Wytwórnia Filmów Dokumentalnych (WFD)
117296,Dacia Films
117301,Madragoa Filmes
117303,Arena Films
117308,James Shavick Entertainment
117312,Bioskop Film
117315,Documentary & Experimental Film Center
117316,Artista Filmi Oy
117318,Columbia Pictures
117324,Promark Entertainment Group
117329,Animatógrafo
117330,Castel Film Romania
117331,Paramount Pictures
117332,Connection III Entertainment
117333,Touchstone Pictures
117336,A.M.A. Film
117337,5600 Film
117338,Fuji Television Network
117342,Trimark Pictures
117349,Blue Arbor Films
117350,Plump Fiction LLC
117351,Canal+
117356,In Extremis Images
117357,BMG Independents
117358,Cristal Producciones Cinematográficas S.A.
117359,Les Films Alain Sarde
117363,Zentropa Entertainments
117364,Polygram Filmed Entertainment
117365,IMA Productions
117366,Allarcom Pay Television Limited
117372,Mundy Lane Entertainment
117373,Republic Pictures (II)
117374,R.K. Films Ltd.
117381,Paramount Pictures
117392,Mosfilm
117394,Consejo Nacional para la Cultura y las Artes (CONACULTA)
117396,Nu World Services
117400,Merchant Ivory Productions
117402,
117407,Balboa Entertainment
117408,Avista Film
117412,TF1 Films Production
117417,Golden Harvest Company
117418,Coevos Filmes
117420,MDP Worldwide
117422,Fandango
117427,TriStar Pictures
117433,
117435,Doppelganger Films
117437,Cineyugg Entertainment Pvt. Ltd.
117438,Touchstone Pictures
117443,Altar Rock Films
117457,Oregon Pacific Pictures
117464,Ngai Se Motion Picture Company
117468,Orion Pictures
117470,Arshee Films
117471,Most Group
117472,Davis-Films
117473,Hollywood Pictures
117480,Motion Picture Corporation of America (MPCA)
117481,PM Entertainment Group
117482,C&P Productions
117485,CGG/Tiger
117496,Miramax
117497,Paramount British Pictures
117500,Hollywood Pictures
117508,ADA Film Studio
117509,Bazmark Films
117517,Made in Munich Filmproduktion
117518,
117533,Applecreek Communications Inc.
117539,MDP Worldwide
117540,Lasihelmi Filmi
117543,FUND
117544,Artémis Productions
117546,
117549,Market Square Productions
117550,Hit Entertainment
117555,ARD Degeto Film
117561,.406 Production
117567,Royal Oaks Entertainment Inc.
117568,Regal Films
117571,Dimension Films
117575,Film Unlimited
117577,Orenda Films
117581,Hit Entertainment
117582,Twentieth Century Fox
117589,Channel Four Films
117600,Negativ
117603,New Line Cinema
117604,"Jonas, Leonhardt & Partner Film"
117607,Deutsche Film- und Fernsehakademie Berlin (DFFB)
117608,Imagine Entertainment
117609,Namco Tales Studio Ltd.
117611,Applecreek Productions
117612,Steven Finly Productions
117615,Daiei Studios
117617,
117619,Win's Entertainment Ltd.
117628,Good Machine
117631,Australian Film Finance Corporation (AFFC)
117640,Califilm
117645,Danmarks Radio (DR)
117651,PM Entertainment Group
117653,Algonquin Productions Limited
117660,
117662,Film Research Unit
117664,NEO Motion Pictures
117665,Astoria Films
117666,Miramax
117667,Canal+
117668,Big Arty Productions
117684,V.C.C.
117688,Triumph Films
117690,Castle Rock Entertainment
117691,Redhead Films
117695,Cecchi Gori Group Tiger Cinematografica
117705,Warner Bros. Family Entertainment
117706,Green Communications
117710,Now Entertainment Group
117711,Castel Film Romania
117715,Athanor
117716,Spill Film Productions Ltd.
117717,The Black Entertainment Network
117718,Castle Rock Entertainment
117723,Hollywood Pictures
117724,Danan/Moreno Films
117731,Digital Image Associates
117734,Starlight Films
117735,
117737,Fiction
117738,Cabin Fever Entertainment
117739,Compulsive Films
117740,Cap Pictures
117742,Goldbar Entertainment
117745,X-Filme Creative Pool
117752,Night Storms Productions Inc.
117760,B.O.B. and Partners
117761,Street City Films
117762,Millennium Films
117764,Devils Playground Inc.
117765,Castle Rock Entertainment
117768,Imagine Entertainment
117771,Nimbus Film Productions
117773,Miramax
117774,Dinamo Entertainment
117775,Phaedra Cinema
117781,Appledown Films Inc.
117784,TriStar Pictures
117786,GH Pictures
117788,Constantin Film
117791,Merchant Ivory Productions
117797,Rockwell Eyes
117798,Greenpoint Films
117799,British Screen Productions
117802,Doug Liman Productions
117803,Maslak/Friedenn Films
117806,
117809,Home Box Office (HBO)
117812,Magyar Televízió
117814,Nordisk Film
117815,Climax Production
117817,NRK Drama
117821,Film Can Production
117826,Universal City Studios
117827,Regina Ziegler Filmproduktion
117865,Iblis Films
117866,Canal+ España
117868,Tónabíó
117876,Anime International Company (AIC)
117878,Amitabh Bachchan Corporation Limited (A.B.C.L.)
117883,Las Producciones del Escorpión
117884,Istituto Luce
117887,Clavius Base
117891,"Jackson/McHenry Company,The"
117894,Paramount Pictures
117898,Balzac's Shirt
117904,Golden Harvest Company
117905,Golden Harvest Company
117909,Canal+ España
117910,Columbia Pictures Television
117911,PM Entertainment Group
117912,Concorde-New Horizons
117913,Regency Enterprises
117915,EGM Film International
117918,Regency Enterprises
117924,Rastar Pictures
117925,Calypso Films
117930,
117945,Prisma Film
117948,Jing's Production
117951,Channel Four Films
117952,Canal+ España
117958,Addis Wechsler Pictures
117959,3 Emme Cinematografica
117965,Amblin Entertainment
117968,Gemini Films
117969,Bórd Scannán na hÉireann
117970,Central Motion Pictures
117973,Booker Entertainment
117975,Westside Film & Television
117979,Twentieth Century Fox
117983,Pooja Arts
117985,Central de Producciones Audiovisuales S.L.
117990,Hera International Film
117991,Renaissance Films
117994,Don Quixote
117998,Warner Bros.
117999,British Broadcasting Corporation (BBC)
118001,Fernando Trueba Producciones Cinematográficas
118002,Morgan Creek Entertainment
118003,Black Forest Films
118011,"Cinema Design, Belgrade"
118015,Téléma
118018,"Films Balenciaga, Les"
118020,Alicéléo
118030,Silver Turtle Films
118040,Dino De Laurentiis Company
118043,Canal+
118045,DEM Film
118054,
118055,Touchstone Pictures
118062,Caravan Film AB
118064,Beacon Communications
118073,Paramount Pictures
118074,Cecchi Gori Group Tiger Cinematografica
118075,
118076,Sunset Films International
118079,Concorde-New Horizons
118083,FilmTeknik
118088,Surrender Cinema
118096,Sandrews
118097,Cecchi Gori Group Tiger Cinematografica
118098,Zefiro
118100,Canal+
118105,Videa
118110,Snow Line Pictures
118111,Castle Rock Entertainment
118113,Canal+
118115,Mystique Films Inc.
118116,
118117,Motion Picture Corporation of America (MPCA)
118118,B.O.B. and Partners
118119,Millennium Films
118124,Cameo Films
118125,Dancing Girl
118127,Bergman Lustig Productions
118138,Constantin Film
118141,Volcanic Eruptions
118148,Vietnam Feature Film Studio
118149,Silverline Pictures
118150,Sandblast
118153,Crystal Sky Worldwide
118158,Hollywood Pictures
118159,Den Pictures Inc.
118163,Cineville
118164,Tucker Production Company
118170,
118172,Allied Filmmakers
118174,Mark Damon Productions (MDP Worldwide)
118176,
118195,Tele München Fernseh Produktionsgesellschaft (TMG)
118199,
118200,Bandai Entertainment Inc.
118201,Ognon Pictures
118212,Talent House
118213,Ceská Televize
118214,Full Moon Entertainment
118216,Verenigde Nederlandsche Filmcompagnie (VNF)
118229,Shooting Gallery
118230,Magouric Productions
118231,Bocaboca Producciones
118233,Agat Films & Cie
118237,Blue Films
118239,Tornasol Films
118245,Alta Films
118301,Paramount Pictures
118441,Europa Pictures Limited
118523,Lakeshore Entertainment
118525,
118529,Degeto Film
118531,Icon Entertainment International
118534,Bitters End
118535,Olga Film
118537,1119773 Ontario Inc.
118539,Leeds/Ben-Ami Productions
118541,Orion Pictures
118542,FilmhusAteljeerna AB
118545,Alphaville Films-NYC
118546,Ketan Mehta Films
118548,Castle Rock Entertainment
118550,Aran
118553,Conquistador Entertainment
118554,SVT Drama
118556,Warner Bros.
