imdb_title_id,genre
38731,"Drama, Film-Noir, Mystery"
38733,"Comedy, Drama, Fantasy"
38739,"Action, Adventure, Comedy"
38747,"Adventure, Comedy, History"
38752,Drama
38753,"Comedy, Crime, Music"
38761,Comedy
38762,"Biography, Drama, Western"
38764,Western
38765,"Drama, Romance"
38766,"Film-Noir, Mystery"
38773,Comedy
38774,"Crime, Drama, Film-Noir"
38776,"Biography, Drama, Musical"
38777,Comedy
38778,"Comedy, Drama"
38779,Comedy
38780,"Crime, Drama, Film-Noir"
38782,"Crime, Drama, Film-Noir"
38784,"Crime, Drama"
38787,"Drama, Film-Noir, Romance"
38788,"Comedy, Mystery"
38794,"Drama, War"
38795,Drama
38802,"Comedy, Drama"
38810,Drama
38813,"Crime, Drama, Mystery"
38821,"Adventure, Western"
38824,"Crime, Drama"
38826,Comedy
38830,Comedy
38831,Musical
38832,Comedy
38839,"Crime, Drama, Mystery"
38841,"Adventure, Family"
38842,"Drama, War"
38853,"Drama, Fantasy, Mystery"
38854,"Crime, Drama, Film-Noir"
38863,"Comedy, Drama, War"
38870,"Drama, Romance"
38873,"Drama, Romance"
38877,"Action, Adventure, Drama"
38878,"Action, Drama, Romance"
38889,"Action, Comedy, Music"
38890,"Drama, Thriller, War"
38891,"Comedy, Drama"
38905,"Drama, Romance"
38908,"Adventure, Crime, Romance"
38911,"Drama, War"
38913,Drama
38916,"Drama, Romance"
38917,"Crime, Drama, Film-Noir"
38922,Drama
38924,"Drama, Music"
38926,"Comedy, Crime, Mystery"
38927,"Drama, Film-Noir, Thriller"
38928,"Crime, Drama, Film-Noir"
38929,"Comedy, Crime, Mystery"
38934,"Crime, Horror, Mystery"
38937,"Film-Noir, Thriller"
38938,Comedy
38948,"Biography, Drama"
38955,"Drama, Family, Music"
38956,"Crime, Drama, Film-Noir"
38958,"Crime, Drama, Film-Noir"
38959,"Biography, Comedy, Drama"
38965,"Crime, Drama, Film-Noir"
38968,"Action, Music, Western"
38969,"Animation, Comedy, Family"
38970,"Comedy, Drama"
38973,"Drama, Film-Noir, Music"
38974,"Drama, Horror, Thriller"
38975,"Drama, Horror, Mystery"
38976,"Comedy, Mystery"
38979,"Action, Drama, Western"
38982,"Crime, Drama, Film-Noir"
38984,Drama
38986,"Drama, Film-Noir, Thriller"
38988,"Drama, Film-Noir, Romance"
38990,"Drama, Film-Noir, Romance"
38991,"Crime, Drama, Film-Noir"
39000,"Drama, Film-Noir, Romance"
39001,"Action, Adventure, Drama"
39003,"Comedy, Drama, Music"
39004,Drama
39011,"Action, Adventure, Romance"
39017,"Crime, Drama, Film-Noir"
39020,"Drama, Romance"
39023,"Crime, Drama, Film-Noir"
39026,Musical
39029,"Crime, Drama, Film-Noir"
39031,"Comedy, Drama, Fantasy"
39032,Musical
39036,"Drama, Romance, War"
39037,"Comedy, Fantasy, Romance"
39038,"Musical, Comedy, Romance"
39040,"Drama, Romance"
39041,"Drama, Romance, War"
39047,"Comedy, Romance"
39053,Comedy
39054,"Comedy, Musical"
39055,"Crime, Drama, Romance"
39056,"Adventure, Drama"
39061,Drama
39066,"Drama, Film-Noir, Thriller"
39067,"Action, Crime, Mystery"
39073,Comedy
39074,Drama
39076,"Action, Drama, Horror"
39080,"Crime, Drama, Film-Noir"
39082,"Romance, Western"
39087,"Comedy, Romance"
39090,Drama
39095,"Crime, Drama"
39098,"Comedy, Romance"
39101,"Crime, Drama, Film-Noir"
39110,"Comedy, Romance"
39111,"Drama, Family, Western"
39112,Drama
39114,Drama
39116,"Comedy, Musical"
39118,Drama
39127,"Film-Noir, Mystery"
39132,"Biography, Drama, History"
39133,"Action, Adventure, Comedy"
39135,Drama
39150,"Drama, Romance"
39152,"Romance, Western"
39154,Drama
39155,"Comedy, Drama"
39157,"Action, Music, Western"
39158,"Crime, Drama"
39160,"Crime, Drama, Film-Noir"
39169,"Comedy, Romance"
39170,"Crime, Film-Noir, Mystery"
39174,"Drama, Family"
39178,"Biography, Drama, History"
39180,Western
39187,"Crime, Drama, Film-Noir"
39188,"Musical, Family, Fantasy"
39190,"Comedy, Drama, Fantasy"
39191,"Drama, History, Sport"
39192,Drama
39193,"Action, Adventure, Crime"
39194,"Action, Crime, Film-Noir"
39195,"Crime, Drama, Mystery"
39196,"Action, Drama"
39197,"Crime, Drama, Film-Noir"
39198,"Action, Adventure, Fantasy"
39200,Comedy
39201,Comedy
39202,Comedy
39203,Comedy
39204,"Drama, Film-Noir, Sport"
39208,"Crime, Drama, Film-Noir"
39211,"Crime, Drama, Film-Noir"
39213,"Action, Adventure, Western"
39215,Drama
39216,"Comedy, Music, Western"
39217,"Crime, Drama, Film-Noir"
39220,"Crime, Drama"
39224,"Crime, Drama, Film-Noir"
39226,"Action, Comedy, Family"
39230,"Crime, Drama, Film-Noir"
39231,"Action, Adventure, Comedy"
39233,"Action, Drama"
39234,"Drama, Music"
39235,"Action, Crime, Drama"
39236,"Musical, Romance"
39242,"Drama, History"
39243,"Adventure, Drama, History"
39244,"Music, Drama"
39245,"Music, Romance"
39250,"Drama, Romance"
39255,"Action, Adventure, Drama"
39260,"Romance, Western"
39262,"Comedy, Crime, Drama"
39266,"Comedy, Drama"
39277,"Comedy, Musical"
39279,"Adventure, Comedy, Crime"
39281,Drama
39283,"Action, Adventure, Crime"
39288,"Crime, Drama, Mystery"
39293,"Comedy, Drama"
39296,"Mystery, Thriller"
39297,"Crime, Drama, Mystery"
39299,"Action, Adventure, Western"
39301,"Drama, Mystery"
39302,"Film-Noir, Thriller"
39304,Drama
39305,"Crime, Drama, Film-Noir"
39306,"Crime, Drama"
39307,"Comedy, Romance"
39308,"Action, Crime, Drama"
39309,Drama
39310,"Drama, Romance"
39311,"Crime, Drama, Film-Noir"
39312,"Drama, Romance, War"
39313,"Crime, Film-Noir, Thriller"
39317,"Crime, Drama, Film-Noir"
39318,"Drama, Sport"
39320,"Action, Crime, Drama"
39321,"Action, Crime, Drama"
39323,"Crime, Drama, Mystery"
39324,"Crime, Drama, Film-Noir"
39330,"Comedy, Drama"
39335,"Crime, Drama, Film-Noir"
39337,"Comedy, Fantasy, Musical"
39340,"Drama, Fantasy"
39341,Drama
39342,Comedy
39344,Drama
39349,"Comedy, Romance"
39351,Drama
39357,"Drama, Romance"
39360,"Adventure, Romance"
39361,"Crime, Drama, Thriller"
39365,"Biography, Music, Romance"
39368,"Action, Crime, Drama"
39370,"Comedy, Drama, Romance"
39372,"Crime, Drama, Film-Noir"
39377,"Drama, Musical, Romance"
39382,"Comedy, Romance"
39389,"Crime, Drama, Film-Noir"
39390,"Adventure, Drama"
39391,"Adventure, Drama, Romance"
39394,"Action, Drama, Romance"
39396,"Crime, Drama, Film-Noir"
39398,"Drama, War"
39402,"Drama, History"
39404,"Animation, Adventure, Comedy"
39405,Comedy
39409,"Biography, Drama, History"
39410,"Crime, Drama, Film-Noir"
39416,"Drama, Romance"
39417,"Drama, War"
39419,"Action, Comedy, Western"
39420,"Comedy, Drama, Fantasy"
39421,"Comedy, Fantasy"
39423,"Action, Crime, Drama"
39424,Drama
39428,"Adventure, Romance, War"
39431,"Comedy, Musical, Romance"
39434,"Drama, Musical"
39437,"Adventure, Romance, Drama"
39438,"Drama, Mystery, Romance"
39439,"Film-Noir, Mystery"
39441,Western
39442,Drama
39447,"Comedy, Crime, Mystery"
39451,Comedy
39453,"Adventure, Comedy, Family"
39456,"Comedy, Sci-Fi"
39460,Musical
39461,"Action, Drama, Romance"
39463,"Film-Noir, Mystery"
39464,"Crime, Drama, Film-Noir"
39472,Comedy
39473,"Action, Adventure, Western"
39477,"Drama, Comedy, Romance"
39478,"Adventure, Comedy, Crime"
39479,Drama
39482,"Crime, Drama, Film-Noir"
39483,Musical
39484,"Comedy, Musical, Romance"
39485,Comedy
39486,Drama
39490,"Drama, War"
39492,"Drama, Horror, Mystery"
39495,Drama
39496,"Adventure, Crime, Drama"
39500,"Comedy, Fantasy, Romance"
39501,"Comedy, Musical, Romance"
39502,"Comedy, Music, Romance"
39503,Comedy
39504,"Crime, Drama, Thriller"
39509,"Drama, Romance"
39511,"Action, Adventure, History"
39512,"Drama, Fantasy"
39515,"Crime, Drama, Film-Noir"
39516,Drama
39530,"Comedy, Crime"
39531,Drama
39539,"Mystery, Sci-Fi, Thriller"
39543,Drama
39545,"Crime, Film-Noir, Mystery"
39550,"Crime, Drama, Film-Noir"
39554,"Action, Adventure, Romance"
39556,Comedy
39563,"Comedy, Romance"
39566,Comedy
39568,Comedy
39574,"Comedy, Musical"
39579,"Action, Comedy, Crime"
39581,"Crime, Drama, Film-Noir"
39582,"Comedy, Romance"
39583,"Drama, Film-Noir, Romance"
39586,"Drama, Mystery, Romance"
39587,Drama
39589,"Crime, Film-Noir, Mystery"
39591,Adventure
39594,"Biography, Musical, Romance"
39595,"Comedy, Romance"
39600,Drama
39607,"Action, Adventure, Mystery"
39615,"Adventure, Drama, Thriller"
39619,"Comedy, Romance"
39625,"Crime, Mystery"
39627,"Drama, Thriller"
39628,"Comedy, Drama, Family"
39631,"Comedy, Crime, Drama"
39632,"Biography, Drama, History"
39634,Musical
39636,Drama
39645,"Comedy, Crime, Mystery"
39647,"Biography, Musical"
39649,"Adventure, Family, Mystery"
39650,Drama
39651,Drama
39655,"Drama, Music, Romance"
39656,Comedy
39657,Drama
39659,"Drama, Romance, Music"
39660,"Drama, Romance"
39666,"Drama, Film-Noir"
39668,Drama
39676,"Crime, Mystery"
39677,"Crime, Drama, Thriller"
39678,"Action, Music, Western"
39682,"Comedy, Drama"
39686,"Drama, Film-Noir, Romance"
39688,Comedy
39689,"Crime, Drama, Film-Noir"
39694,"Crime, Drama, Romance"
39698,"Biography, Comedy, Musical"
39701,"Action, Crime, Mystery"
39702,Mystery
39716,"Drama, Thriller, War"
39725,"Crime, Drama, Film-Noir"
39730,"Crime, Drama, Film-Noir"
39735,Drama
39737,"Drama, Mystery, Romance"
39739,"Crime, Drama"
39743,"Action, Adventure"
39745,Comedy
39748,"Crime, Drama, Film-Noir"
39750,"Romance, Western"
39757,"Drama, Film-Noir, Mystery"
39761,"Crime, Drama, Film-Noir"
39768,"Crime, Drama, Film-Noir"
39772,"Adventure, Comedy, Drama"
39776,"Adventure, Comedy, Musical"
39780,"Action, Adventure, Crime"
39783,"Comedy, Drama, Romance"
39784,Drama
39787,"Action, Crime, Drama"
39792,Drama
39793,Drama
39797,"Adventure, Drama, War"
39800,Thriller
39806,"Drama, Western"
39808,"Comedy, Fantasy, Romance"
39810,Drama
39811,Comedy
39815,"Mystery, Thriller"
39816,"Adventure, Drama, Thriller"
39819,"Comedy, Musical, Romance"
39820,"Crime, Drama, Film-Noir"
39821,"Crime, Drama, Film-Noir"
39822,"Drama, Romance, War"
39823,"Comedy, Drama, Romance"
39825,Comedy
39826,"Adventure, Fantasy, Romance"
39829,"Action, Adventure, Crime"
39834,Drama
39840,"Drama, Film-Noir, Music"
39842,"Drama, Mystery, Romance"
39846,"Drama, Romance"
39847,"Comedy, Musical"
39848,"Drama, Family"
39850,"Drama, Music, Romance"
39852,"Adventure, Biography, Drama"
39853,"Comedy, Crime, Musical"
39861,"Action, Music, Western"
39865,Drama
39871,"Drama, Romance"
39873,"Comedy, Romance"
39881,"Crime, Film-Noir, Thriller"
39883,"Crime, Drama, Mystery"
39887,"Action, Adventure, Romance"
39892,Drama
39893,Comedy
39895,"Crime, Drama, Film-Noir"
39896,"Drama, Film-Noir, Romance"
39897,"Comedy, Horror"
39898,"Musical, Romance"
39901,"Action, Romance, Western"
39908,Western
39912,"Comedy, Crime, Mystery"
39926,"Crime, Drama, Film-Noir"
39927,"Adventure, Drama, Romance"
39935,"Action, Comedy, Crime"
39936,Western
39937,"Crime, Drama, Film-Noir"
39938,"Comedy, Drama, Musical"
39941,"Drama, Film-Noir, Mystery"
39947,"Crime, Drama"
39949,Drama
39951,"Comedy, Musical"
39954,"Comedy, Musical, Romance"
39960,"Crime, Drama, Film-Noir"
39966,"Drama, War, Comedy"
39969,"Comedy, Romance"
39973,"Crime, Drama, Film-Noir"
39975,Comedy
39981,Drama
39982,"Comedy, Thriller"
39984,Thriller
39986,"Crime, Drama"
39987,Adventure
39994,Drama
39998,"Action, Comedy, Family"
39999,Drama
40000,"Drama, Film-Noir, Romance"
40002,"Drama, Film-Noir, Mystery"
40003,"Action, Drama, Thriller"
40009,"Drama, War"
40012,"Drama, Music, War"
40016,"Drama, Romance, War"
40064,"Drama, Western"
40067,"Musical, Romance"
40068,"Comedy, Fantasy, Horror"
40071,"Drama, Film-Noir, Thriller"
40072,"Crime, Drama, Film-Noir"
40076,"Action, Adventure, Romance"
40077,"Action, Adventure, Western"
40080,"Action, War, Drama"
40082,"Action, Adventure, Romance"
40087,"Drama, Film-Noir"
40089,Comedy
40090,Drama
40092,Drama
40096,Drama
40097,"Comedy, Crime, Drama"
40098,"Drama, Romance"
40100,"Drama, War"
40102,"Drama, Romance"
40104,Drama
40106,"Crime, Mystery, Romance"
40107,Musical
40109,"Drama, Romance, War"
40112,"Drama, Mystery, Romance"
40113,"Action, Drama, Western"
40114,"Comedy, Crime"
40137,"Drama, Romance"
40141,"Drama, Romance"
40142,"Biography, Drama, Sport"
40148,Drama
40153,"Crime, Drama, Film-Noir"
40154,"Action, Romance, Western"
40155,"Crime, Drama, Film-Noir"
40156,"Comedy, Musical"
40158,Drama
40159,Drama
40160,"Crime, Drama, Film-Noir"
40166,"Action, Adventure, History"
40167,Western
40173,Comedy
40174,Comedy
40175,"Action, Drama, Romance"
40178,"Crime, Drama, Film-Noir"
40183,"Biography, Drama, History"
40185,"Comedy, Drama, Family"
40186,"Comedy, Crime, Musical"
40187,"Comedy, Romance"
40189,Drama
40197,"Comedy, Musical"
40202,"Drama, Film-Noir"
40210,"Action, Crime, Drama"
40214,"Crime, Musical"
40221,"Drama, Film-Noir, Romance"
40223,"Drama, Romance"
40229,"Comedy, Drama, Romance"
40237,"Crime, Drama, Film-Noir"
40242,"Action, Drama, War"
40245,Western
40246,"Drama, Mystery"
40249,Drama
40254,"Adventure, Horror"
40257,"Crime, Drama, Film-Noir"
40267,"Crime, Drama"
40268,"Action, Adventure, Crime"
40270,"Crime, Film-Noir, Thriller"
40271,"Comedy, Musical, Romance"
40273,"Crime, Drama, Horror"
40276,"Action, Adventure, Mystery"
40281,Drama
40287,"Crime, Mystery"
40288,History
40292,Drama
40296,"Comedy, Crime, Drama"
40300,Drama
40302,"Comedy, Romance"
40305,"Comedy, Western"
40308,"Musical, Romance"
40309,"Comedy, Crime, Drama"
40315,"Drama, Romance, Thriller"
40317,"Comedy, Musical, Romance"
40321,"Drama, Romance"
40325,Thriller
40328,Drama
40330,Drama
40333,Western
40335,"Drama, Romance"
40336,"Drama, Musical, Romance"
40338,"Drama, Mystery, Thriller"
40339,"Action, Adventure, Western"
40341,Drama
40342,Comedy
40347,"Comedy, Crime, Horror"
40349,Comedy
40352,Comedy
40353,"Action, War"
40355,"Action, Biography, Crime"
40364,"Comedy, Musical, Romance"
40365,"Drama, Thriller"
40366,"Crime, Drama, Film-Noir"
40367,"Comedy, Drama, Romance"
40369,"Action, Adventure, Western"
40370,Western
40379,"Action, Adventure, Comedy"
40380,Western
40385,"Action, Adventure, Music"
40390,Musical
40394,"Comedy, Crime, Mystery"
40395,"Comedy, Drama, Romance"
40399,Western
40401,"Drama, Horror"
40402,"Drama, Family, Western"
40407,Drama
40409,Western
40411,Western
40416,Drama
40418,Drama
40427,"Crime, Film-Noir, Thriller"
40431,"Comedy, Drama"
40432,Comedy
40438,"Adventure, Family, Drama"
40443,"Adventure, Comedy, Crime"
40444,"Crime, Drama, Film-Noir"
40446,"Drama, Romance, War"
40452,Horror
40455,"Crime, Drama, Film-Noir"
40457,"Crime, Film-Noir, Mystery"
40458,"Drama, Family"
40460,"Mystery, Film-Noir, Crime"
40464,Comedy
40465,Drama
40467,"Crime, Drama"
40472,"Film-Noir, Horror, Mystery"
40473,Comedy
40474,"Comedy, Drama, Romance"
40478,"Biography, Crime, History"
40481,"Crime, Drama"
40482,"Adventure, Comedy"
40489,"Crime, Comedy"
40491,"Biography, Drama, War"
40495,Drama
40498,"Comedy, Romance"
40499,Comedy
40500,"Action, Adventure, Crime"
40501,"Action, Adventure"
40504,"Action, Drama, War"
40505,Drama
40506,"Action, Crime, Drama"
40507,"Adventure, Drama, Romance"
40508,"Comedy, Drama, Music"
40512,"Crime, Drama, Film-Noir"
40513,"Comedy, Musical, Western"
40522,Drama
40525,"Crime, Drama, Film-Noir"
40530,Western
40535,"Comedy, Romance"
40536,"Drama, Romance"
40543,"Mystery, Western"
40544,Drama
40548,Drama
40550,"Adventure, Drama"
40552,"Adventure, Drama, Music"
40553,"Fantasy, Comedy, Romance"
40555,"Drama, Musical, Romance"
40556,"Comedy, Musical, Romance"
40558,"Drama, History, War"
40559,"Comedy, Fantasy"
40560,"Drama, Romance"
40566,"Drama, Thriller"
40577,Comedy
40580,"Animation, Comedy, Family"
40582,"Comedy, Romance"
40585,"Biography, Drama"
40590,"Crime, Drama, Film-Noir"
40594,Drama
40597,"Fantasy, Comedy, Romance"
40599,"Comedy, Romance"
40601,"Drama, War"
40602,Comedy
40603,Drama
40604,"Film-Noir, Mystery"
40605,Drama
40613,"Comedy, Romance"
40614,"Comedy, Fantasy, Romance"
40615,Drama
40619,"Drama, History"
40622,Drama
40623,"Biography, Drama, Romance"
40624,"Crime, Drama, Thriller"
40626,"Comedy, Romance"
40631,"Crime, Mystery"
40634,"Drama, War"
40636,"Crime, Drama, Film-Noir"
40643,"Drama, Film-Noir, Thriller"
40644,"Comedy, Music, Western"
40646,Comedy
40647,"Crime, Drama, Film-Noir"
40651,"Crime, Drama"
40652,Comedy
40654,Western
40662,Drama
40664,"Comedy, Music, Romance"
40665,"Comedy, Musical, Romance"
40666,"Drama, Romance, Sport"
40668,"Musical, Romance"
40669,"Comedy, Fantasy, Musical"
40671,"Crime, Drama, Film-Noir"
40674,Drama
40679,"Comedy, Family, Western"
40682,Drama
40687,"Drama, Mystery"
40694,"Adventure, Comedy, Musical"
40695,"Crime, Film-Noir, Thriller"
40696,"Action, Drama, Romance"
40703,"Drama, Mystery, Romance"
40705,"Drama, Fantasy, Mystery"
40707,"Drama, War"
40715,"Drama, Romance"
40719,"Crime, Drama, Film-Noir"
40720,"Adventure, Western"
40723,"Crime, Drama, Film-Noir"
40724,"Action, Adventure, Drama"
40725,"Drama, Music, Romance"
40726,"Romance, Western"
40730,"Comedy, Drama"
40732,"Action, Romance, Western"
40733,"Film-Noir, Mystery"
40737,Drama
40738,"Action, Drama, Western"
40740,"Action, Drama, Film-Noir"
40744,"Action, Adventure, Mystery"
40745,"Comedy, Musical, Romance"
40746,"Crime, Drama, Mystery"
40751,"Drama, Film-Noir, Romance"
40753,"Crime, Drama, Film-Noir"
40755,"Crime, Drama"
40758,"Biography, Drama, History"
40759,"Drama, Film-Noir"
40761,"Action, Adventure, Biography"
40762,"Comedy, Drama, Romance"
40765,"Drama, War"
40766,"Drama, Film-Noir, Mystery"
40773,"Crime, Drama"
40778,"Adventure, Comedy, Crime"
40779,"Crime, Drama, Film-Noir"
40782,Drama
40785,"Drama, Film-Noir, Thriller"
40787,"Action, Adventure, Mystery"
40788,Drama
40789,"Romance, Western"
40793,"Action, Adventure, Mystery"
40794,Adventure
40798,"Drama, Film-Noir, Mystery"
40799,"Crime, Drama, Mystery"
40801,Thriller
40802,"Crime, Music, Mystery"
40804,"Drama, Romance"
40805,"Comedy, Crime"
40806,"Drama, Mystery"
40808,"Crime, Drama, Mystery"
40809,"Crime, Drama"
40810,Comedy
40816,Comedy
40820,"Comedy, Music, Musical"
40823,"Drama, Film-Noir, Mystery"
40825,"Comedy, History, War"
40829,"Film-Noir, Horror, Thriller"
40830,Comedy
40834,"Comedy, Drama"
40835,"Action, Mystery, Romance"
40837,"Adventure, Western"
40840,Western
40843,"Crime, Drama, Film-Noir"
40848,Musical
40849,"Drama, Family, Musical"
40852,Sci-Fi
40855,Adventure
40859,Drama
40861,"Drama, Romance, War"
40862,"Action, Adventure"
40865,Drama
40866,Drama
40868,"Comedy, Romance"
40869,"Comedy, Fantasy, Musical"
40870,"Comedy, Romance"
40872,"Crime, Film-Noir, Romance"
40875,"Musical, Romance"
40876,"Action, Adventure, Drama"
40877,"Crime, Drama"
40884,"Comedy, Drama"
40887,"Crime, Film-Noir, Thriller"
40891,Comedy
40896,"Crime, Drama, Mystery"
40897,"Adventure, Drama, Western"
40898,"Comedy, Drama"
40905,"Comedy, Crime, Drama"
40910,"Animation, Comedy, Musical"
40915,"Action, Adventure, Music"
40917,Drama
40919,"Comedy, Music, Romance"
40920,"Adventure, Horror, Romance"
40925,"Comedy, Musical"
40928,Drama
40934,"Drama, Film-Noir, Thriller"
40940,"Comedy, Fantasy"
40942,Drama
40946,"Action, Adventure, Romance"
40947,"Crime, Drama, Film-Noir"
40949,Drama
40952,Drama
40962,Musical
40963,"Drama, Film-Noir, Sport"
40965,Western
40966,"Comedy, Family, Mystery"
40970,Drama
40971,"Drama, Romance"
40974,"Drama, Mystery, Romance"
40976,"Biography, Comedy, Musical"
40978,"Crime, Western"
40979,"Crime, Drama, Romance"
40980,Drama
40982,"Comedy, Romance"
40983,"Drama, Musical"
40989,"Comedy, Drama"
41084,"Crime, Drama, Film-Noir"
41085,"Comedy, Crime, Horror"
41088,"Drama, Film-Noir, Thriller"
41089,"Comedy, Romance"
41090,"Comedy, Drama, Romance"
41093,"Comedy, Drama"
41094,"Animation, Comedy, Family"
41098,"Action, Adventure, Comedy"
41107,"Drama, Fantasy, Film-Noir"
41109,"Crime, Drama, Music"
41111,"Comedy, Drama, Romance"
41113,"Drama, Film-Noir"
41115,"Comedy, Drama"
41117,Western
41122,"Comedy, Romance"
41123,"Musical, Drama, Crime"
41124,"Crime, Comedy, Drama"
41127,"Drama, War"
41133,"Action, Crime, Drama"
41134,"Drama, Romance"
41141,"Drama, Musical"
41144,Drama
41149,"Action, Adventure, Fantasy"
41154,Drama
41158,"Comedy, Musical"
41161,"Drama, Romance, Musical"
41162,"Action, Adventure, Crime"
41163,"Action, Drama, History"
41165,"Comedy, Western"
41172,"Drama, Film-Noir, Romance"
41175,"Action, Adventure, Drama"
41176,"Adventure, Western"
41177,"Action, Adventure, Music"
41178,"Crime, Film-Noir, Romance"
41179,"Action, Drama, Romance"
41181,"Crime, Film-Noir, Thriller"
41182,"Drama, Mystery, Romance"
41187,"Crime, Drama, Film-Noir"
41188,Comedy
41189,Comedy
41190,"Adventure, Drama, Romance"
41195,Adventure
41196,Adventure
41198,"Crime, Drama, Film-Noir"
41199,"Crime, Drama, Mystery"
41203,"Comedy, Romance, Drama"
41204,"Crime, Drama"
41207,"Crime, Drama, Film-Noir"
41209,"Adventure, Drama, History"
41210,Western
41218,"Crime, Drama, Film-Noir"
41220,Western
41223,"Adventure, History, Romance"
41232,"Crime, Drama"
41238,"Drama, Family"
41239,"Drama, Film-Noir, Sport"
41243,"Crime, Drama, Film-Noir"
41246,"Action, Crime, Drama"
41247,"Action, Adventure, Biography"
41248,"Biography, Drama"
41251,"Crime, Drama, Film-Noir"
41252,"Drama, Film-Noir"
41253,Western
41255,Comedy
41257,"Comedy, Drama"
41259,"Comedy, Family, Fantasy"
41260,"Crime, Drama, Thriller"
41263,"Film-Noir, Mystery"
41264,Western
41267,"Crime, Drama"
41269,"Crime, Drama, Film-Noir"
41277,"Comedy, Musical, Romance"
41278,"Crime, Drama, Film-Noir"
41285,"Comedy, Romance"
41286,Comedy
41294,"Drama, Adventure"
41296,"Action, Crime, Sci-Fi"
41300,"Drama, Romance"
41302,Drama
41303,"Comedy, Drama"
41308,Western
41313,"Action, Adventure, Drama"
41327,"Drama, Romance"
41328,"Drama, Sport"
41329,"Drama, Romance"
41332,Western
41340,"Drama, History"
41341,"Comedy, Music, Romance"
41342,"Drama, History"
41346,"Comedy, Romance"
41347,Western
41350,"Comedy, Sport"
41352,"Crime, Drama"
41360,"Drama, Comedy"
41361,"Adventure, Romance, War"
41362,"Adventure, Romance, Western"
41363,"Action, Adventure, Romance"
41368,"Crime, Drama, Film-Noir"
41373,"Drama, Film-Noir, Romance"
41374,"Crime, Drama, Film-Noir"
41375,Drama
41378,"Crime, Drama, Film-Noir"
41382,"Drama, Romance"
41386,"Drama, Romance"
41387,"Comedy, Drama, Family"
41399,Drama
41400,"Action, Adventure, Comedy"
41403,Drama
41410,"Comedy, Drama"
41413,"Action, Adventure, Crime"
41414,"Comedy, Romance"
41415,"Comedy, Romance"
41416,Drama
41420,"Action, Adventure, Music"
41423,Comedy
41426,"Adventure, Biography, Drama"
41428,Drama
41429,"Comedy, Musical, Romance"
41430,Drama
41431,Drama
41437,"Biography, Drama, History"
41445,"Drama, War"
41452,"Drama, Romance"
41453,"Action, Western"
41455,"Comedy, Fantasy, Romance"
41460,"Crime, Film-Noir, Thriller"
41469,Drama
41472,"Drama, Comedy"
41473,"Comedy, Drama, Romance"
41481,"Drama, War"
41482,"Crime, Drama"
41486,"Comedy, Crime, Drama"
41487,"Crime, Drama, Film-Noir"
41489,Comedy
41495,"Crime, Drama, Film-Noir"
41497,"Drama, History, Romance"
41503,"Crime, Drama, Film-Noir"
41504,Comedy
41506,"Crime, Drama"
41507,"Comedy, Musical, Romance"
41509,"Comedy, Musical, Romance"
41511,"Crime, Mystery, Thriller"
41513,"Crime, Drama"
41514,"Comedy, Sci-Fi, Sport"
41515,"Comedy, Music"
41523,"Crime, Drama, Film-Noir"
41526,Comedy
41527,"Crime, Drama, Film-Noir"
41529,"Crime, Drama, Film-Noir"
41530,"Biography, Music"
41531,"Comedy, Drama"
41532,"Crime, Drama, Film-Noir"
41546,"Comedy, Crime"
41547,"Action, Adventure, Crime"
41549,Comedy
41550,Comedy
41555,"Crime, Drama, Film-Noir"
41562,"Comedy, Musical"
41571,"Musical, Romance"
41572,"Drama, Film-Noir"
41573,"Comedy, Romance"
41576,"Drama, War"
41579,Drama
41587,"Drama, Romance"
41590,"Comedy, Romance"
41594,"Drama, Family, Romance"
41597,"Crime, Drama, Mystery"
41599,"Biography, Drama, Musical"
41600,Drama
41602,"Action, Adventure, Crime"
41604,"Comedy, Crime, Music"
41608,"Comedy, Drama"
41610,"Adventure, Crime, Western"
41613,Comedy
41615,"Drama, Romance"
41616,"Drama, Romance"
41619,"Drama, Horror, Mystery"
41622,"Adventure, Drama, Film-Noir"
41624,Drama
41625,"Romance, Western"
41627,Thriller
41628,"Mystery, Thriller"
41631,"Crime, Drama, Film-Noir"
41634,"Drama, Crime"
41635,Drama
41640,"Drama, Romance"
41643,Western
41644,"Horror, Comedy"
41647,"Musical, Romance"
41650,"Adventure, Drama, Fantasy"
41652,Comedy
41659,Comedy
41662,Comedy
41663,"Crime, Drama, Film-Noir"
41664,Drama
41671,"Animation, Comedy, Music"
41672,"Drama, Romance"
41673,"Comedy, Musical, Romance"
41676,"Comedy, Musical"
41687,"Comedy, Musical, Romance"
41694,"Drama, Film-Noir"
41696,Drama
41699,"Crime, Drama, Mystery"
41700,Drama
41705,"Comedy, Fantasy, Romance"
41710,Comedy
41713,"Comedy, Romance"
41715,"Adventure, Drama"
41716,"Comedy, Musical, Romance"
41719,"Fantasy, Drama, Romance"
41724,"Action, Adventure"
41725,Drama
41727,"Drama, War"
41733,"Crime, Film-Noir, Thriller"
41735,Drama
41737,Comedy
41738,Drama
41744,"Comedy, Sci-Fi"
41746,Drama
41749,"Adventure, Action, Drama"
41761,"Crime, Drama, Film-Noir"
41763,"Drama, Thriller"
41767,"Adventure, Drama, History"
41773,"Comedy, Drama"
41776,"Drama, Fantasy, Horror"
41786,"Crime, Drama, Film-Noir"
41787,Western
41788,"Drama, Romance, War"
41790,"Crime, Drama, Film-Noir"
